,NDC Code,Name,count
2154,71335147209.0,Oxycodone and Acetaminophen|Oxycodone and Acetaminophen,1
2155,71335147301.0,Oxycodone and Acetaminophen|Oxycodone and Acetaminophen,1
2156,71335149200.0,Oxycodone and Acetaminophen|Oxycodone and Acetaminophen,1
2157,71335149201.0,Oxycodone and Acetaminophen|Oxycodone and Acetaminophen,1
2158,71335149202.0,Oxycodone and Acetaminophen|Oxycodone and Acetaminophen,1
2159,71335149203.0,Oxycodone and Acetaminophen|Oxycodone and Acetaminophen,1
2160,71335149204.0,Oxycodone and Acetaminophen|Oxycodone and Acetaminophen,1
2161,71335149205.0,Oxycodone and Acetaminophen|Oxycodone and Acetaminophen,1
2162,71335149206.0,Oxycodone and Acetaminophen|Oxycodone and Acetaminophen,1
2163,71335149207.0,Oxycodone and Acetaminophen|Oxycodone and Acetaminophen,1
2164,71335149208.0,Oxycodone and Acetaminophen|Oxycodone and Acetaminophen,1
2165,71335149209.0,Oxycodone and Acetaminophen|Oxycodone and Acetaminophen,1
2166,71335190901.0,Oxycodone and Acetaminophen|Oxycodone and Acetaminophen,1
2167,71335190902.0,Oxycodone and Acetaminophen|Oxycodone and Acetaminophen,1
2168,71335190903.0,Oxycodone and Acetaminophen|Oxycodone and Acetaminophen,1
2169,71335190904.0,Oxycodone and Acetaminophen|Oxycodone and Acetaminophen,1
2170,71335190905.0,Oxycodone and Acetaminophen|Oxycodone and Acetaminophen,1
2171,71335190906.0,Oxycodone and Acetaminophen|Oxycodone and Acetaminophen,1
2172,71335190907.0,Oxycodone and Acetaminophen|Oxycodone and Acetaminophen,1
2173,71335190908.0,Oxycodone and Acetaminophen|Oxycodone and Acetaminophen,1
2174,71335195300.0,Oxycodone and Acetaminophen|Oxycodone and Acetaminophen,1
2175,71335195301.0,Oxycodone and Acetaminophen|Oxycodone and Acetaminophen,1
2176,71335195302.0,Oxycodone and Acetaminophen|Oxycodone and Acetaminophen,1
2177,71335195303.0,Oxycodone and Acetaminophen|Oxycodone and Acetaminophen,1
2178,71335195304.0,Oxycodone and Acetaminophen|Oxycodone and Acetaminophen,1
2179,71335195305.0,Oxycodone and Acetaminophen|Oxycodone and Acetaminophen,1
2180,71335195306.0,Oxycodone and Acetaminophen|Oxycodone and Acetaminophen,1
2181,71335195307.0,Oxycodone and Acetaminophen|Oxycodone and Acetaminophen,1
2182,71335195308.0,Oxycodone and Acetaminophen|Oxycodone and Acetaminophen,1
2183,71335195309.0,Oxycodone and Acetaminophen|Oxycodone and Acetaminophen,1
2184,71335195901.0,OXYCODONE AND ACETAMINOPHEN|Oxycodone and Acetaminophen,1
2185,71335195902.0,OXYCODONE AND ACETAMINOPHEN|Oxycodone and Acetaminophen,1
2186,71335195903.0,OXYCODONE AND ACETAMINOPHEN|Oxycodone and Acetaminophen,1
2187,71335195904.0,OXYCODONE AND ACETAMINOPHEN|Oxycodone and Acetaminophen,1
2188,71335195905.0,OXYCODONE AND ACETAMINOPHEN|Oxycodone and Acetaminophen,1
2189,71335195906.0,OXYCODONE AND ACETAMINOPHEN|Oxycodone and Acetaminophen,1
2190,71335195907.0,OXYCODONE AND ACETAMINOPHEN|Oxycodone and Acetaminophen,1
2191,71335195908.0,OXYCODONE AND ACETAMINOPHEN|Oxycodone and Acetaminophen,1
2192,71335204100.0,OXYCODONE AND ACETAMINOPHEN|Oxycodone and Acetaminophen,1
2193,71335204101.0,OXYCODONE AND ACETAMINOPHEN|Oxycodone and Acetaminophen,1
2194,71335204102.0,OXYCODONE AND ACETAMINOPHEN|Oxycodone and Acetaminophen,1
2195,71335204103.0,OXYCODONE AND ACETAMINOPHEN|Oxycodone and Acetaminophen,1
2196,71335204104.0,OXYCODONE AND ACETAMINOPHEN|Oxycodone and Acetaminophen,1
2197,71335204105.0,OXYCODONE AND ACETAMINOPHEN|Oxycodone and Acetaminophen,1
2198,71335204106.0,OXYCODONE AND ACETAMINOPHEN|Oxycodone and Acetaminophen,1
2199,71335204107.0,OXYCODONE AND ACETAMINOPHEN|Oxycodone and Acetaminophen,1
2200,71335204108.0,OXYCODONE AND ACETAMINOPHEN|Oxycodone and Acetaminophen,1
2201,71335204109.0,OXYCODONE AND ACETAMINOPHEN|Oxycodone and Acetaminophen,1
2202,71335204901.0,OXYCODONE AND ACETAMINOPHEN|oxycodone and acetaminophen,1
2203,71335204902.0,OXYCODONE AND ACETAMINOPHEN|oxycodone and acetaminophen,1
2204,71335204903.0,OXYCODONE AND ACETAMINOPHEN|oxycodone and acetaminophen,1
2205,71335204904.0,OXYCODONE AND ACETAMINOPHEN|oxycodone and acetaminophen,1
2206,71335204905.0,OXYCODONE AND ACETAMINOPHEN|oxycodone and acetaminophen,1
2207,71335204906.0,OXYCODONE AND ACETAMINOPHEN|oxycodone and acetaminophen,1
2208,71335204907.0,OXYCODONE AND ACETAMINOPHEN|oxycodone and acetaminophen,1
2209,71335204908.0,OXYCODONE AND ACETAMINOPHEN|oxycodone and acetaminophen,1
2210,71335204909.0,OXYCODONE AND ACETAMINOPHEN|oxycodone and acetaminophen,1
2211,71335210601.0,OXYCODONE AND ACETAMINOPHEN|Oxycodone and Acetaminophen,1
2212,71335210602.0,OXYCODONE AND ACETAMINOPHEN|Oxycodone and Acetaminophen,1
2213,71335210603.0,OXYCODONE AND ACETAMINOPHEN|Oxycodone and Acetaminophen,1
2214,71335210604.0,OXYCODONE AND ACETAMINOPHEN|Oxycodone and Acetaminophen,1
2215,71335210605.0,OXYCODONE AND ACETAMINOPHEN|Oxycodone and Acetaminophen,1
2216,71335210606.0,OXYCODONE AND ACETAMINOPHEN|Oxycodone and Acetaminophen,1
2217,71335210607.0,OXYCODONE AND ACETAMINOPHEN|Oxycodone and Acetaminophen,1
2218,71335210608.0,OXYCODONE AND ACETAMINOPHEN|Oxycodone and Acetaminophen,1
2219,71335210609.0,OXYCODONE AND ACETAMINOPHEN|Oxycodone and Acetaminophen,1
2220,71335212601.0,Oxycodone Hydrochloride|Oxycodone Hydrochloride,1
2221,71335212602.0,Oxycodone Hydrochloride|Oxycodone Hydrochloride,1
2222,71335212603.0,Oxycodone Hydrochloride|Oxycodone Hydrochloride,1
2223,71335212604.0,Oxycodone Hydrochloride|Oxycodone Hydrochloride,1
2224,71335212605.0,Oxycodone Hydrochloride|Oxycodone Hydrochloride,1
2225,71335212606.0,Oxycodone Hydrochloride|Oxycodone Hydrochloride,1
2226,71335212607.0,Oxycodone Hydrochloride|Oxycodone Hydrochloride,1
2227,71335212608.0,Oxycodone Hydrochloride|Oxycodone Hydrochloride,1
2228,71335218201.0,ENDOCET|Oxycodone and Acetaminophen,1
2229,71335218202.0,ENDOCET|Oxycodone and Acetaminophen,1
2230,71335218203.0,ENDOCET|Oxycodone and Acetaminophen,1
2231,71335218204.0,ENDOCET|Oxycodone and Acetaminophen,1
2232,71335218205.0,ENDOCET|Oxycodone and Acetaminophen,1
2233,71335218206.0,ENDOCET|Oxycodone and Acetaminophen,1
2234,71335218207.0,ENDOCET|Oxycodone and Acetaminophen,1
2235,71335218208.0,ENDOCET|Oxycodone and Acetaminophen,1
2236,71335218209.0,ENDOCET|Oxycodone and Acetaminophen,1
2237,71335967400.0,OXYCODONE AND ACETAMINOPHEN|oxycodone and acetaminophen,1
2238,71335967401.0,OXYCODONE AND ACETAMINOPHEN|oxycodone and acetaminophen,1
2239,71335967402.0,OXYCODONE AND ACETAMINOPHEN|oxycodone and acetaminophen,1
2240,71335967403.0,OXYCODONE AND ACETAMINOPHEN|oxycodone and acetaminophen,1
2241,71335967404.0,OXYCODONE AND ACETAMINOPHEN|oxycodone and acetaminophen,1
2242,71335967405.0,OXYCODONE AND ACETAMINOPHEN|oxycodone and acetaminophen,1
2243,71335967406.0,OXYCODONE AND ACETAMINOPHEN|oxycodone and acetaminophen,1
2244,71335967407.0,OXYCODONE AND ACETAMINOPHEN|oxycodone and acetaminophen,1
2245,71335967408.0,OXYCODONE AND ACETAMINOPHEN|oxycodone and acetaminophen,1
2246,71335967409.0,OXYCODONE AND ACETAMINOPHEN|oxycodone and acetaminophen,1
2247,71335967501.0,OXYCODONE AND ACETAMINOPHEN|oxycodone and acetaminophen,1
2248,71335967502.0,OXYCODONE AND ACETAMINOPHEN|oxycodone and acetaminophen,1
2249,71335967503.0,OXYCODONE AND ACETAMINOPHEN|oxycodone and acetaminophen,1
2250,71335967504.0,OXYCODONE AND ACETAMINOPHEN|oxycodone and acetaminophen,1
2251,71335967505.0,OXYCODONE AND ACETAMINOPHEN|oxycodone and acetaminophen,1
2252,71335967506.0,OXYCODONE AND ACETAMINOPHEN|oxycodone and acetaminophen,1
2253,71335967507.0,OXYCODONE AND ACETAMINOPHEN|oxycodone and acetaminophen,1
2254,71335967508.0,OXYCODONE AND ACETAMINOPHEN|oxycodone and acetaminophen,1
2255,71930002243.0,OXYCODONE ,512
2256,71930002243.0,Oxycodone ,83
2257,71930002243.0,Oxycodone Hydrochloride|Oxycodone Hydrochloride,1
2258,71930002330.0,OXYCODONE ,321
2259,71930002330.0,Oxycodone ,104
2260,71930002330.0,Oxycodone Hydrochloride|Oxycodone hydrochloride,1
2261,71930004512.0,OXYCODONE AND ACETAMINOPHEN|oxycodone and acetaminophen,1
2262,71930004512.0,OXYCODONE-,849
2263,71930004512.0,OXYCODONE/,14
2264,71930004512.0,Oxycodone-,183
2265,71930004552.0,OXYCODONE AND ACETAMINOPHEN|oxycodone and acetaminophen,1
2266,71930004552.0,OXYCODONE-,765
2267,71930004552.0,Oxycodone-,161
2268,71930004612.0,OXYCODON-A,50
2269,71930004612.0,OXYCODONE AND ACETAMINOPHEN|oxycodone and acetaminophen,1
2270,71930004612.0,OXYCODONE-,720
2271,71930004612.0,OXYCODONE/,15
2272,71930004612.0,Oxycodone-,173
2273,71930004652.0,OXYCODON-A,6
2274,71930004652.0,OXYCODONE AND ACETAMINOPHEN|oxycodone and acetaminophen,1
2275,71930004652.0,OXYCODONE-,508
2276,71930004652.0,Oxycodone-,79
2277,71930004712.0,OXYCODONE AND ACETAMINOPHEN|oxycodone and acetaminophen,1
2278,71930004712.0,OXYCODONE-,877
2279,71930004712.0,OXYCODONE/,13
2280,71930004712.0,Oxycodone-,187
2281,71930004752.0,OXYCODONE AND ACETAMINOPHEN|oxycodone and acetaminophen,1
2282,71930004752.0,OXYCODONE-,734
2283,71930004752.0,OXYCODONE/,3
2284,71930004752.0,Oxycodone-,142
2285,72162133402.0,Oxycodone Hydrochloride|Oxycodone Hydrochloride,1
2286,72162133403.0,Oxycodone Hydrochloride|Oxycodone Hydrochloride,1
2287,72162133406.0,Oxycodone Hydrochloride|Oxycodone Hydrochloride,1
2288,72162133409.0,Oxycodone Hydrochloride|Oxycodone Hydrochloride,1
2289,72162133502.0,Oxycodone Hydrochloride|Oxycodone Hydrochloride,1
2290,72162133503.0,Oxycodone Hydrochloride|Oxycodone Hydrochloride,1
2291,72162133506.0,Oxycodone Hydrochloride|Oxycodone Hydrochloride,1
2292,72162133509.0,Oxycodone Hydrochloride|Oxycodone Hydrochloride,1
2293,72162133601.0,Oxycodone Hydrochloride|Oxycodone Hydrochloride,1
2294,72162133703.0,Oxycodone Hydrochloride|Oxycodone Hydrochloride,1
2295,72162133706.0,Oxycodone Hydrochloride|Oxycodone Hydrochloride,1
2296,72162133709.0,Oxycodone Hydrochloride|Oxycodone Hydrochloride,1
2297,72162133905.0,Oxycodone and Acetaminophen|Oxycodone and Acetaminophen,1
2298,72162172801.0,ENDOCET|Oxycodone and Acetaminophen,1
2299,72162174902.0,Oxycodone Hydrochloride|Oxycodone Hydrochloride,1
2300,72162181100.0,Oxycodone Hydrochloride|Oxycodone,1
2301,72162181101.0,Oxycodone Hydrochloride|Oxycodone,1
2302,72162181102.0,Oxycodone Hydrochloride|Oxycodone,1
2303,72162181200.0,Oxycodone Hydrochloride|Oxycodone,1
2304,72162181201.0,Oxycodone Hydrochloride|Oxycodone,1
2305,72189009430.0,OXYCODONE HYDROCHLORIDE (U)|nan,1
2306,72189009460.0,OXYCODONE HYDROCHLORIDE (U)|nan,1
2307,72189009490.0,OXYCODONE HYDROCHLORIDE (U)|nan,1
2308,72189009530.0,OXYCODONE HYDROCHLORIDE (U)|nan,1
2309,72189009560.0,OXYCODONE HYDROCHLORIDE (U)|nan,1
2310,72189009590.0,OXYCODONE HYDROCHLORIDE (U)|nan,1
2311,72189025530.0,OXYCODONE AND ACETAMINOPHEN (U)|nan,1
2312,72189025560.0,OXYCODONE AND ACETAMINOPHEN (U)|nan,1
2313,72189025630.0,OXYCODONE AND ACETAMINOPHEN (U)|nan,1
2314,72189025660.0,OXYCODONE AND ACETAMINOPHEN (U)|nan,1
2315,72189025672.0,OXYCODONE AND ACETAMINOPHEN (U)|nan,1
2316,72189025730.0,OXYCODONE AND ACETAMINOPHEN (U)|nan,1
2317,72189025760.0,OXYCODONE AND ACETAMINOPHEN (U)|nan,1
2318,72189025790.0,OXYCODONE AND ACETAMINOPHEN (U)|nan,1
2319,72189035730.0,Oxycodone and Acetaminophen (U)|nan,1
2320,72189035760.0,Oxycodone and Acetaminophen (U)|nan,1
2321,72189035790.0,Oxycodone and Acetaminophen (U)|nan,1
2322,72189036830.0,Oxycodone and Acetaminophen (U)|nan,1
2323,72189036860.0,Oxycodone and Acetaminophen (U)|nan,1
2324,72189037530.0,Oxycodone/APAP (U)|nan,1
2325,72189037560.0,Oxycodone/APAP (U)|nan,1
2326,72189039730.0,Percocet (U)|nan,1
2327,72189039830.0,Oxycodone/APAP (U)|nan,1
2328,72189039860.0,Oxycodone/APAP (U)|nan,1
2329,72189042630.0,Oxycodone/APAP (U)|nan,1
2330,72189042660.0,Oxycodone/APAP (U)|nan,1
2331,72189042672.0,Oxycodone/APAP (U)|nan,1
2332,72189042690.0,Oxycodone/APAP (U)|nan,1
2333,72245019303.0,NALOCET   ,9
2334,72245019303.0,NALOCET 2.,1
2335,72245019303.0,Nalocet 2.,9
2336,72245019303.0,Nalocet|oxycodone and acetaminophen,1
2337,72245019310.0,NALOCET   ,49
2338,72245019310.0,NALOCET 2.,9
2339,72245019310.0,Nalocet 2.,50
2340,72245019310.0,Nalocet|oxycodone and acetaminophen,1
2341,72245064812.0,PROLATE   ,3
2342,72245064812.0,PROLATE 10,1
2343,72245064812.0,Prolate 10,4
2344,72245064812.0,Prolate|oxycodone hydrochloride and acetaminophen,1
2345,72245064850.0,Prolate|oxycodone hydrochloride and acetaminophen,1
2346,72245068103.0,          ,3
2347,72245068103.0,PROLATE   ,3
2348,72245068103.0,Prolate|oxycodone and acetaminophen,1
2349,72245068110.0,Oxycodone ,6
2350,72245068110.0,PROLATE   ,35
2351,72245068110.0,PROLATE 5 ,4
2352,72245068110.0,Prolate 5 ,16
2353,72245068110.0,Prolate|oxycodone and acetaminophen,1
2354,72245068203.0,          ,1
2355,72245068203.0,PROLATE   ,1
2356,72245068203.0,Prolate|oxycodone and acetaminophen,1
2357,72245068210.0,Oxycodone ,6
2358,72245068210.0,PROLATE   ,29
2359,72245068210.0,PROLATE 7.,9
2360,72245068210.0,Prolate 7.,16
2361,72245068210.0,Prolate|oxycodone and acetaminophen,1
2362,72245068303.0,          ,4
2363,72245068303.0,PROLATE   ,4
2364,72245068303.0,Prolate|oxycodone and acetaminophen,1
2365,72245068310.0,OXYCODONE ,3
2366,72245068310.0,Oxycodone ,8
2367,72245068310.0,PROLATE   ,45
2368,72245068310.0,PROLATE 10,16
2369,72245068310.0,Prolate 10,20
2370,72245068310.0,Prolate|oxycodone and acetaminophen,1
2371,72865011301.0,OXYCODONE AND ACETAMINOPHEN|Oxycodone and Acetaminophen,1
2372,72865011305.0,OXYCODONE AND ACETAMINOPHEN|Oxycodone and Acetaminophen,1
2373,72865011401.0,OXYCODONE AND ACETAMINOPHEN|Oxycodone and Acetaminophen,1
2374,72865011405.0,OXYCODONE AND ACETAMINOPHEN|Oxycodone and Acetaminophen,1
2375,72865011501.0,OXYCODONE AND ACETAMINOPHEN|Oxycodone and Acetaminophen,1
2376,72865011505.0,OXYCODONE AND ACETAMINOPHEN|Oxycodone and Acetaminophen,1
2377,72865011601.0,OXYCODONE AND ACETAMINOPHEN|Oxycodone and Acetaminophen,1
2378,72865011605.0,OXYCODONE AND ACETAMINOPHEN|Oxycodone and Acetaminophen,1
2379,72865012801.0,Oxycodone Hydrochloride|Oxycodone Hydrochloride,1
2380,72865012805.0,Oxycodone Hydrochloride|Oxycodone Hydrochloride,1
2381,72865012901.0,Oxycodone Hydrochloride|Oxycodone Hydrochloride,1
2382,72865012905.0,Oxycodone Hydrochloride|Oxycodone Hydrochloride,1
2383,72887019303.0,oxycodone and acetaminophen|oxycodone and acetaminophen,1
2384,72887064812.0,oxycodone hydrochloride and acetaminophen|oxycodone hydrochloride and acetaminophen,1
2385,72887068103.0,oxycodone and acetaminophen|oxycodone and acetaminophen tablets,1
2386,72887068203.0,oxycodone and acetaminophen|oxycodone and acetaminophen,1
2387,72887068303.0,oxycodone and acetaminophen|oxycodone and acetaminophen tablets,1
2388,73780000110.0,OXYCODONE HYDROCHLORIDE|Oxycodone hydrochloride,1
2389,73780000210.0,OXYCODONE HYDROCHLORIDE|Oxycodone hydrochloride,1
2390,73780000310.0,OXYCODONE HYDROCHLORIDE|Oxycodone hydrochloride,1
2391,73780000410.0,OXYCODONE HYDROCHLORIDE|Oxycodone hydrochloride,1
2392,76420013630.0,Oxycodone and Acetaminophen|Oxycodone and Acetaminophen,1
2393,76420020901.0,Oxycodone and Acetaminophen|Oxycodone and Acetaminophen,1
2394,76420020930.0,Oxycodone and Acetaminophen|Oxycodone and Acetaminophen,1
2395,76420020960.0,Oxycodone and Acetaminophen|Oxycodone and Acetaminophen,1
2396,76420020990.0,Oxycodone and Acetaminophen|Oxycodone and Acetaminophen,1
2397,76420076301.0,Oxycodone hydrochloride|Oxycodone hydrochloride,1
2398,76420076305.0,Oxycodone hydrochloride|Oxycodone hydrochloride,1
2399,76420076310.0,Oxycodone hydrochloride|Oxycodone hydrochloride,1
2400,76420076320.0,Oxycodone hydrochloride|Oxycodone hydrochloride,1
2401,76420076330.0,Oxycodone hydrochloride|Oxycodone hydrochloride,1
2402,76420076360.0,Oxycodone hydrochloride|Oxycodone hydrochloride,1
2403,76420076390.0,Oxycodone hydrochloride|Oxycodone hydrochloride,1
2404,76420076401.0,Oxycodone hydrochloride|Oxycodone hydrochloride,1
2405,76420076405.0,Oxycodone hydrochloride|Oxycodone hydrochloride,1
2406,76420076410.0,Oxycodone hydrochloride|Oxycodone hydrochloride,1
2407,76420076420.0,Oxycodone hydrochloride|Oxycodone hydrochloride,1
2408,76420076430.0,Oxycodone hydrochloride|Oxycodone hydrochloride,1
2409,76420076460.0,Oxycodone hydrochloride|Oxycodone hydrochloride,1
2410,76420076490.0,Oxycodone hydrochloride|Oxycodone hydrochloride,1
2411,76420076801.0,Oxycodone hydrochloride|Oxycodone hydrochloride,1
2412,76420076805.0,Oxycodone hydrochloride|Oxycodone hydrochloride,1
2413,76420076810.0,Oxycodone hydrochloride|Oxycodone hydrochloride,1
2414,76420076820.0,Oxycodone hydrochloride|Oxycodone hydrochloride,1
2415,76420076830.0,Oxycodone hydrochloride|Oxycodone hydrochloride,1
2416,76420076860.0,Oxycodone hydrochloride|Oxycodone hydrochloride,1
2417,76420076890.0,Oxycodone hydrochloride|Oxycodone hydrochloride,1
2418,81140010110.0,ROXYBOND  ,19
2419,81140010110.0,ROXYBOND 5,23
2420,81140010110.0,RoxyBond|Oxycodone hydrochloride,1
2421,81140010210.0,ROXYBOND  ,10
2422,81140010210.0,ROXYBOND 1,22
2423,81140010210.0,RoxyBond|Oxycodone hydrochloride,1
2424,81140010310.0,ROXYBOND 3,4
2425,81140010310.0,RoxyBond|Oxycodone hydrochloride,1
2426,81140010410.0,RoxyBond|Oxycodone hydrochloride,1
