"Proprietary Name","NDC Package Code","Strength","Dosage Form","Route","Application Number / Monograph ID","Labeler Name","Product NDC","Non Proprietary Name","Substance Name","Product Type Name","Start Marketing Date","End Marketing Date","Market Category","Package Description","Pharm Class","DEA","Sample Package","Listing Record Certified Through"
"Oxycodone and Acetaminophen","31722-194-05","325mg/1, 10 mg/1","TABLET","ORAL","ANDA207419","Camber Pharmaceuticals, Inc.","31722-194","Oxycodone and Acetaminophen","ACETAMINOPHEN; OXYCODONE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","04/11/2017","N/A","ANDA","500 TABLET in 1 BOTTLE (31722-194-05)","Full Opioid Agonists [MoA], Opioid Agonist [EPC]","CII","No","12/31/2025"
"OXYCODONE AND ACETAMINOPHEN","31722-948-01","325mg/1, 2.5 mg/1","TABLET","ORAL","ANDA207419","Camber Pharmaceuticals, Inc.","31722-948","Oxycodone and Acetaminophen","ACETAMINOPHEN; OXYCODONE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","03/15/2019","N/A","ANDA","100 TABLET in 1 BOTTLE (31722-948-01)","Full Opioid Agonists [MoA], Opioid Agonist [EPC]","CII","No","12/31/2025"
"OXYCODONE AND ACETAMINOPHEN","31722-948-05","325mg/1, 2.5 mg/1","TABLET","ORAL","ANDA207419","Camber Pharmaceuticals, Inc.","31722-948","Oxycodone and Acetaminophen","ACETAMINOPHEN; OXYCODONE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","03/15/2019","N/A","ANDA","500 TABLET in 1 BOTTLE (31722-948-05)","Full Opioid Agonists [MoA], Opioid Agonist [EPC]","CII","No","12/31/2025"
"OXYCODONE AND ACETAMINOPHEN","31722-949-01","325mg/1, 5 mg/1","TABLET","ORAL","ANDA207419","Camber Pharmaceuticals, Inc.","31722-949","Oxycodone and Acetaminophen","ACETAMINOPHEN; OXYCODONE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","03/15/2019","N/A","ANDA","100 TABLET in 1 BOTTLE (31722-949-01)","Full Opioid Agonists [MoA], Opioid Agonist [EPC]","CII","No","12/31/2025"
"OXYCODONE AND ACETAMINOPHEN","31722-949-05","325mg/1, 5 mg/1","TABLET","ORAL","ANDA207419","Camber Pharmaceuticals, Inc.","31722-949","Oxycodone and Acetaminophen","ACETAMINOPHEN; OXYCODONE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","03/15/2019","N/A","ANDA","500 TABLET in 1 BOTTLE (31722-949-05)","Full Opioid Agonists [MoA], Opioid Agonist [EPC]","CII","No","12/31/2025"
"OXYCODONE AND ACETAMINOPHEN","31722-950-01","325mg/1, 7.5 mg/1","TABLET","ORAL","ANDA207419","Camber Pharmaceuticals, Inc.","31722-950","Oxycodone and Acetaminophen","ACETAMINOPHEN; OXYCODONE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","03/15/2019","N/A","ANDA","100 TABLET in 1 BOTTLE (31722-950-01)","Full Opioid Agonists [MoA], Opioid Agonist [EPC]","CII","No","12/31/2025"
"OXYCODONE AND ACETAMINOPHEN","31722-950-05","325mg/1, 7.5 mg/1","TABLET","ORAL","ANDA207419","Camber Pharmaceuticals, Inc.","31722-950","Oxycodone and Acetaminophen","ACETAMINOPHEN; OXYCODONE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","03/15/2019","N/A","ANDA","500 TABLET in 1 BOTTLE (31722-950-05)","Full Opioid Agonists [MoA], Opioid Agonist [EPC]","CII","No","12/31/2025"
"OXYCODONE AND ACETAMINOPHEN","31722-951-01","325mg/1, 10 mg/1","TABLET","ORAL","ANDA207419","Camber Pharmaceuticals, Inc.","31722-951","Oxycodone and Acetaminophen","ACETAMINOPHEN; OXYCODONE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","03/15/2019","N/A","ANDA","100 TABLET in 1 BOTTLE (31722-951-01)","Full Opioid Agonists [MoA], Opioid Agonist [EPC]","CII","No","12/31/2025"
"OXYCODONE AND ACETAMINOPHEN","31722-951-05","325mg/1, 10 mg/1","TABLET","ORAL","ANDA207419","Camber Pharmaceuticals, Inc.","31722-951","Oxycodone and Acetaminophen","ACETAMINOPHEN; OXYCODONE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","03/15/2019","N/A","ANDA","500 TABLET in 1 BOTTLE (31722-951-05)","Full Opioid Agonists [MoA], Opioid Agonist [EPC]","CII","No","12/31/2025"
"Oxycodone and Acetaminophen","35356-801-30","325mg/1, 10 mg/1","TABLET","ORAL","ANDA202677","Quality Care Products, LLC","35356-801","Oxycodone and Acetaminophen","ACETAMINOPHEN; OXYCODONE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","09/10/2013","04/30/2026","ANDA","30 TABLET in 1 BOTTLE (35356-801-30)","Full Opioid Agonists [MoA], Opioid Agonist [EPC]","CII","No","N/A"
"Oxycodone and Acetaminophen","35356-801-60","325mg/1, 10 mg/1","TABLET","ORAL","ANDA202677","Quality Care Products, LLC","35356-801","Oxycodone and Acetaminophen","ACETAMINOPHEN; OXYCODONE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","09/10/2013","04/30/2026","ANDA","60 TABLET in 1 BOTTLE (35356-801-60)","Full Opioid Agonists [MoA], Opioid Agonist [EPC]","CII","No","N/A"
"Oxycodone and Acetaminophen","35356-801-90","325mg/1, 10 mg/1","TABLET","ORAL","ANDA202677","Quality Care Products, LLC","35356-801","Oxycodone and Acetaminophen","ACETAMINOPHEN; OXYCODONE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","09/10/2013","04/30/2026","ANDA","90 TABLET in 1 BOTTLE (35356-801-90)","Full Opioid Agonists [MoA], Opioid Agonist [EPC]","CII","No","N/A"
"Oxycodone and Acetaminophen","42806-114-01","325mg/1, 5 mg/1","TABLET","ORAL","ANDA203864","Epic Pharma, LLC","42806-114","Oxycodone and Acetaminophen","ACETAMINOPHEN; OXYCODONE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","07/02/2018","N/A","ANDA","100 TABLET in 1 BOTTLE (42806-114-01)","Full Opioid Agonists [MoA], Opioid Agonist [EPC]","CII","No","12/31/2025"
"Oxycodone and Acetaminophen","42806-115-01","325mg/1, 7.5 mg/1","TABLET","ORAL","ANDA203864","Epic Pharma, LLC","42806-115","Oxycodone and Acetaminophen","ACETAMINOPHEN; OXYCODONE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","07/02/2018","N/A","ANDA","100 TABLET in 1 BOTTLE (42806-115-01)","Full Opioid Agonists [MoA], Opioid Agonist [EPC]","CII","No","12/31/2025"
"Oxycodone and Acetaminophen","42806-116-01","325mg/1, 10 mg/1","TABLET","ORAL","ANDA203864","Epic Pharma, LLC","42806-116","Oxycodone and Acetaminophen","ACETAMINOPHEN; OXYCODONE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","07/02/2018","N/A","ANDA","100 TABLET in 1 BOTTLE (42806-116-01)","Full Opioid Agonists [MoA], Opioid Agonist [EPC]","CII","No","12/31/2025"
"Oxycodone and Acetaminophen","42858-102-01","325mg/1, 5 mg/1","TABLET","ORAL","ANDA201278","Rhodes Pharmaceuticals L.P.","42858-102","Oxycodone and Acetaminophen","ACETAMINOPHEN; OXYCODONE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","08/28/2014","N/A","ANDA","100 TABLET in 1 BOTTLE, PLASTIC (42858-102-01)","Full Opioid Agonists [MoA], Opioid Agonist [EPC]","CII","No","12/31/2025"
"Oxycodone and Acetaminophen","42858-102-10","325mg/1, 5 mg/1","TABLET","ORAL","ANDA201278","Rhodes Pharmaceuticals L.P.","42858-102","Oxycodone and Acetaminophen","ACETAMINOPHEN; OXYCODONE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","08/28/2014","N/A","ANDA","10 BLISTER PACK in 1 CARTON (42858-102-10)  / 10 TABLET in 1 BLISTER PACK","Full Opioid Agonists [MoA], Opioid Agonist [EPC]","CII","No","12/31/2025"
"Oxycodone and Acetaminophen","42858-102-50","325mg/1, 5 mg/1","TABLET","ORAL","ANDA201278","Rhodes Pharmaceuticals L.P.","42858-102","Oxycodone and Acetaminophen","ACETAMINOPHEN; OXYCODONE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","08/28/2014","N/A","ANDA","500 TABLET in 1 BOTTLE, PLASTIC (42858-102-50)","Full Opioid Agonists [MoA], Opioid Agonist [EPC]","CII","No","12/31/2025"
"Oxycodone and Acetaminophen","42858-103-01","325mg/1, 7.5 mg/1","TABLET","ORAL","ANDA201278","Rhodes Pharmaceuticals L.P.","42858-103","Oxycodone and Acetaminophen","ACETAMINOPHEN; OXYCODONE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","08/28/2014","N/A","ANDA","100 TABLET in 1 BOTTLE, PLASTIC (42858-103-01)","Full Opioid Agonists [MoA], Opioid Agonist [EPC]","CII","No","12/31/2025"
"Oxycodone and Acetaminophen","42858-103-10","325mg/1, 7.5 mg/1","TABLET","ORAL","ANDA201278","Rhodes Pharmaceuticals L.P.","42858-103","Oxycodone and Acetaminophen","ACETAMINOPHEN; OXYCODONE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","08/28/2014","N/A","ANDA","10 BLISTER PACK in 1 CARTON (42858-103-10)  / 10 TABLET in 1 BLISTER PACK","Full Opioid Agonists [MoA], Opioid Agonist [EPC]","CII","No","12/31/2025"
"Oxycodone and Acetaminophen","42858-103-50","325mg/1, 7.5 mg/1","TABLET","ORAL","ANDA201278","Rhodes Pharmaceuticals L.P.","42858-103","Oxycodone and Acetaminophen","ACETAMINOPHEN; OXYCODONE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","08/28/2014","N/A","ANDA","500 TABLET in 1 BOTTLE, PLASTIC (42858-103-50)","Full Opioid Agonists [MoA], Opioid Agonist [EPC]","CII","No","12/31/2025"
"Oxycodone and Acetaminophen","42858-104-01","325mg/1, 10 mg/1","TABLET","ORAL","ANDA201278","Rhodes Pharmaceuticals L.P.","42858-104","Oxycodone and Acetaminophen","ACETAMINOPHEN; OXYCODONE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","08/28/2014","N/A","ANDA","100 TABLET in 1 BOTTLE, PLASTIC (42858-104-01)","Full Opioid Agonists [MoA], Opioid Agonist [EPC]","CII","No","12/31/2025"
"Oxycodone and Acetaminophen","42858-104-10","325mg/1, 10 mg/1","TABLET","ORAL","ANDA201278","Rhodes Pharmaceuticals L.P.","42858-104","Oxycodone and Acetaminophen","ACETAMINOPHEN; OXYCODONE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","08/28/2014","N/A","ANDA","10 BLISTER PACK in 1 CARTON (42858-104-10)  / 10 TABLET in 1 BLISTER PACK","Full Opioid Agonists [MoA], Opioid Agonist [EPC]","CII","No","12/31/2025"
"Oxycodone and Acetaminophen","42858-104-50","325mg/1, 10 mg/1","TABLET","ORAL","ANDA201278","Rhodes Pharmaceuticals L.P.","42858-104","Oxycodone and Acetaminophen","ACETAMINOPHEN; OXYCODONE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","08/28/2014","N/A","ANDA","500 TABLET in 1 BOTTLE, PLASTIC (42858-104-50)","Full Opioid Agonists [MoA], Opioid Agonist [EPC]","CII","No","12/31/2025"
"Oxycodone and Acetaminophen","43386-493-01","325mg/1, 10 mg/1","TABLET","ORAL","ANDA204407","Lupin Pharmaceuticals,Inc.","43386-493","Oxycodone and Acetaminophen","ACETAMINOPHEN; OXYCODONE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","02/24/2017","N/A","ANDA","100 TABLET in 1 BOTTLE (43386-493-01)","Full Opioid Agonists [MoA], Opioid Agonist [EPC]","CII","No","12/31/2025"
"Oxycodone and Acetaminophen","43386-493-05","325mg/1, 10 mg/1","TABLET","ORAL","ANDA204407","Lupin Pharmaceuticals,Inc.","43386-493","Oxycodone and Acetaminophen","ACETAMINOPHEN; OXYCODONE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","02/24/2017","N/A","ANDA","500 TABLET in 1 BOTTLE (43386-493-05)","Full Opioid Agonists [MoA], Opioid Agonist [EPC]","CII","No","12/31/2025"
"Oxycodone and Acetaminophen","47781-196-01","325mg/1, 5 mg/1","TABLET","ORAL","ANDA202677","Alvogen, Inc.","47781-196","Oxycodone and Acetaminophen","ACETAMINOPHEN; OXYCODONE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","03/09/2016","N/A","ANDA","100 TABLET in 1 BOTTLE (47781-196-01)","Full Opioid Agonists [MoA], Opioid Agonist [EPC]","CII","No","12/31/2025"
"Oxycodone and Acetaminophen","47781-196-05","325mg/1, 5 mg/1","TABLET","ORAL","ANDA202677","Alvogen, Inc.","47781-196","Oxycodone and Acetaminophen","ACETAMINOPHEN; OXYCODONE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","03/09/2016","N/A","ANDA","500 TABLET in 1 BOTTLE (47781-196-05)","Full Opioid Agonists [MoA], Opioid Agonist [EPC]","CII","No","12/31/2025"
"Oxycodone and Acetaminophen","47781-229-01","325mg/1, 7.5 mg/1","TABLET","ORAL","ANDA202677","Alvogen, Inc.","47781-229","Oxycodone and Acetaminophen","ACETAMINOPHEN; OXYCODONE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","01/17/2012","N/A","ANDA","100 TABLET in 1 BOTTLE (47781-229-01)","Full Opioid Agonists [MoA], Opioid Agonist [EPC]","CII","No","12/31/2025"
"Oxycodone and Acetaminophen","47781-229-05","325mg/1, 7.5 mg/1","TABLET","ORAL","ANDA202677","Alvogen, Inc.","47781-229","Oxycodone and Acetaminophen","ACETAMINOPHEN; OXYCODONE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","01/17/2012","N/A","ANDA","500 TABLET in 1 BOTTLE (47781-229-05)","Full Opioid Agonists [MoA], Opioid Agonist [EPC]","CII","No","12/31/2025"
"Oxycodone and Acetaminophen","47781-230-01","325mg/1, 10 mg/1","TABLET","ORAL","ANDA202677","Alvogen, Inc.","47781-230","Oxycodone and Acetaminophen","ACETAMINOPHEN; OXYCODONE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","01/17/2012","N/A","ANDA","100 TABLET in 1 BOTTLE (47781-230-01)","Full Opioid Agonists [MoA], Opioid Agonist [EPC]","CII","No","12/31/2025"
"Oxycodone and Acetaminophen","47781-230-05","325mg/1, 10 mg/1","TABLET","ORAL","ANDA202677","Alvogen, Inc.","47781-230","Oxycodone and Acetaminophen","ACETAMINOPHEN; OXYCODONE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","01/17/2012","N/A","ANDA","500 TABLET in 1 BOTTLE (47781-230-05)","Full Opioid Agonists [MoA], Opioid Agonist [EPC]","CII","No","12/31/2025"
"Oxycodone and Acetaminophen","47781-230-63","325mg/1, 10 mg/1","TABLET","ORAL","ANDA202677","Alvogen, Inc.","47781-230","Oxycodone and Acetaminophen","ACETAMINOPHEN; OXYCODONE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","01/17/2012","N/A","ANDA","250 TABLET in 1 BOTTLE (47781-230-63)","Full Opioid Agonists [MoA], Opioid Agonist [EPC]","CII","No","12/31/2025"
"Oxycodone and Acetaminophen","49999-852-14","325mg/1, 5 mg/1","TABLET","ORAL","ANDA087463","Quality Care products LLC","49999-852","Oxycodone and Acetaminophen","ACETAMINOPHEN; OXYCODONE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","08/10/2022","04/30/2027","ANDA","14 TABLET in 1 BOTTLE, PLASTIC (49999-852-14)","Full Opioid Agonists [MoA], Opioid Agonist [EPC]","CII","No","N/A"
"Oxycodone and Acetaminophen","49999-852-30","325mg/1, 5 mg/1","TABLET","ORAL","ANDA087463","Quality Care products LLC","49999-852","Oxycodone and Acetaminophen","ACETAMINOPHEN; OXYCODONE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","08/03/2022","02/28/2029","ANDA","30 TABLET in 1 BOTTLE, PLASTIC (49999-852-30)","Full Opioid Agonists [MoA], Opioid Agonist [EPC]","CII","No","N/A"
"Oxycodone and Acetaminophen","49999-852-60","325mg/1, 5 mg/1","TABLET","ORAL","ANDA087463","Quality Care products LLC","49999-852","Oxycodone and Acetaminophen","ACETAMINOPHEN; OXYCODONE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","08/03/2022","02/28/2029","ANDA","60 TABLET in 1 BOTTLE, PLASTIC (49999-852-60)","Full Opioid Agonists [MoA], Opioid Agonist [EPC]","CII","No","N/A"
"Oxycodone and Acetaminophen","49999-852-90","325mg/1, 5 mg/1","TABLET","ORAL","ANDA087463","Quality Care products LLC","49999-852","Oxycodone and Acetaminophen","ACETAMINOPHEN; OXYCODONE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","08/03/2022","02/28/2029","ANDA","90 TABLET in 1 BOTTLE, PLASTIC (49999-852-90)","Full Opioid Agonists [MoA], Opioid Agonist [EPC]","CII","No","N/A"
"Oxycodone and Acetaminophen","50268-644-15","325mg/1, 5 mg/1","TABLET","ORAL","ANDA040777","AvPAK","50268-644","Oxycodone and Acetaminophen","ACETAMINOPHEN; OXYCODONE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","07/09/2018","N/A","ANDA","50 BLISTER PACK in 1 BOX (50268-644-15)  / 1 TABLET in 1 BLISTER PACK (50268-644-11)","Full Opioid Agonists [MoA], Opioid Agonist [EPC]","CII","No","12/31/2025"
"Oxycodone and Acetaminophen","50268-645-15","325mg/1, 7.5 mg/1","TABLET","ORAL","ANDA040778","AvPAK","50268-645","Oxycodone and Acetaminophen","ACETAMINOPHEN; OXYCODONE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","07/09/2018","N/A","ANDA","50 BLISTER PACK in 1 BOX (50268-645-15)  / 1 TABLET in 1 BLISTER PACK (50268-645-11)","Full Opioid Agonists [MoA], Opioid Agonist [EPC]","CII","No","12/31/2025"
"Oxycodone and Acetaminophen","50268-646-15","325mg/1, 10 mg/1","TABLET","ORAL","ANDA040778","AvPAK","50268-646","Oxycodone and Acetaminophen","ACETAMINOPHEN; OXYCODONE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","07/09/2018","N/A","ANDA","50 BLISTER PACK in 1 BOX (50268-646-15)  / 1 TABLET in 1 BLISTER PACK (50268-646-11)","Full Opioid Agonists [MoA], Opioid Agonist [EPC]","CII","No","12/31/2025"
"Oxycodone and Acetaminophen","53746-203-01","325mg/1, 5 mg/1","TABLET","ORAL","ANDA040777","Amneal Pharmaceuticals of New York LLC","53746-203","Oxycodone and Acetaminophen","ACETAMINOPHEN; OXYCODONE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","11/27/2007","N/A","ANDA","100 TABLET in 1 BOTTLE (53746-203-01)","Full Opioid Agonists [MoA], Opioid Agonist [EPC]","CII","No","12/31/2025"
"Oxycodone and Acetaminophen","53746-203-05","325mg/1, 5 mg/1","TABLET","ORAL","ANDA040777","Amneal Pharmaceuticals of New York LLC","53746-203","Oxycodone and Acetaminophen","ACETAMINOPHEN; OXYCODONE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","11/27/2007","N/A","ANDA","500 TABLET in 1 BOTTLE (53746-203-05)","Full Opioid Agonists [MoA], Opioid Agonist [EPC]","CII","No","12/31/2025"
"Oxycodone and Acetaminophen","53746-204-01","325mg/1, 10 mg/1","TABLET","ORAL","ANDA040778","Amneal Pharmaceuticals of New York LLC","53746-204","Oxycodone and Acetaminophen","ACETAMINOPHEN; OXYCODONE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","11/27/2007","N/A","ANDA","100 TABLET in 1 BOTTLE (53746-204-01)","Full Opioid Agonists [MoA], Opioid Agonist [EPC]","CII","No","12/31/2025"
"Oxycodone and Acetaminophen","53746-204-05","325mg/1, 10 mg/1","TABLET","ORAL","ANDA040778","Amneal Pharmaceuticals of New York LLC","53746-204","Oxycodone and Acetaminophen","ACETAMINOPHEN; OXYCODONE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","11/27/2007","N/A","ANDA","500 TABLET in 1 BOTTLE (53746-204-05)","Full Opioid Agonists [MoA], Opioid Agonist [EPC]","CII","No","12/31/2025"
"Oxycodone and Acetaminophen","60687-642-01","325mg/1, 5 mg/1","TABLET","ORAL","ANDA207510","American Health Packaging","60687-642","Oxycodone and Acetaminophen","ACETAMINOPHEN; OXYCODONE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","01/04/2022","N/A","ANDA","100 BLISTER PACK in 1 CARTON (60687-642-01)  / 1 TABLET in 1 BLISTER PACK (60687-642-11)","Full Opioid Agonists [MoA], Opioid Agonist [EPC]","CII","No","12/31/2025"
"Oxycodone and Acetaminophen","63187-363-12","325mg/1, 10 mg/1","TABLET","ORAL","ANDA202677","Proficient Rx LP","63187-363","Oxycodone and Acetaminophen","ACETAMINOPHEN; OXYCODONE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","11/01/2016","N/A","ANDA","12 TABLET in 1 BOTTLE (63187-363-12)","Full Opioid Agonists [MoA], Opioid Agonist [EPC]","CII","No","12/31/2025"
"Oxycodone and Acetaminophen","63187-363-15","325mg/1, 10 mg/1","TABLET","ORAL","ANDA202677","Proficient Rx LP","63187-363","Oxycodone and Acetaminophen","ACETAMINOPHEN; OXYCODONE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","08/01/2016","N/A","ANDA","15 TABLET in 1 BOTTLE (63187-363-15)","Full Opioid Agonists [MoA], Opioid Agonist [EPC]","CII","No","12/31/2025"
"Oxycodone and Acetaminophen","63187-363-20","325mg/1, 10 mg/1","TABLET","ORAL","ANDA202677","Proficient Rx LP","63187-363","Oxycodone and Acetaminophen","ACETAMINOPHEN; OXYCODONE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","08/01/2016","N/A","ANDA","20 TABLET in 1 BOTTLE (63187-363-20)","Full Opioid Agonists [MoA], Opioid Agonist [EPC]","CII","No","12/31/2025"
"Oxycodone and Acetaminophen","63187-363-30","325mg/1, 10 mg/1","TABLET","ORAL","ANDA202677","Proficient Rx LP","63187-363","Oxycodone and Acetaminophen","ACETAMINOPHEN; OXYCODONE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","08/01/2016","N/A","ANDA","30 TABLET in 1 BOTTLE (63187-363-30)","Full Opioid Agonists [MoA], Opioid Agonist [EPC]","CII","No","12/31/2025"
"Oxycodone and Acetaminophen","63187-363-60","325mg/1, 10 mg/1","TABLET","ORAL","ANDA202677","Proficient Rx LP","63187-363","Oxycodone and Acetaminophen","ACETAMINOPHEN; OXYCODONE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","08/01/2016","N/A","ANDA","60 TABLET in 1 BOTTLE (63187-363-60)","Full Opioid Agonists [MoA], Opioid Agonist [EPC]","CII","No","12/31/2025"
"Oxycodone and Acetaminophen","63187-719-12","325mg/1, 5 mg/1","TABLET","ORAL","ANDA202677","Proficient Rx LP","63187-719","Oxycodone and Acetaminophen","ACETAMINOPHEN; OXYCODONE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","11/01/2016","N/A","ANDA","12 TABLET in 1 BOTTLE (63187-719-12)","Full Opioid Agonists [MoA], Opioid Agonist [EPC]","CII","No","12/31/2025"
"Oxycodone and Acetaminophen","63187-719-15","325mg/1, 5 mg/1","TABLET","ORAL","ANDA202677","Proficient Rx LP","63187-719","Oxycodone and Acetaminophen","ACETAMINOPHEN; OXYCODONE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","06/01/2016","N/A","ANDA","15 TABLET in 1 BOTTLE (63187-719-15)","Full Opioid Agonists [MoA], Opioid Agonist [EPC]","CII","No","12/31/2025"
"Oxycodone and Acetaminophen","63187-719-20","325mg/1, 5 mg/1","TABLET","ORAL","ANDA202677","Proficient Rx LP","63187-719","Oxycodone and Acetaminophen","ACETAMINOPHEN; OXYCODONE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","06/01/2016","N/A","ANDA","20 TABLET in 1 BOTTLE (63187-719-20)","Full Opioid Agonists [MoA], Opioid Agonist [EPC]","CII","No","12/31/2025"
"Oxycodone and Acetaminophen","63187-719-30","325mg/1, 5 mg/1","TABLET","ORAL","ANDA202677","Proficient Rx LP","63187-719","Oxycodone and Acetaminophen","ACETAMINOPHEN; OXYCODONE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","06/01/2016","N/A","ANDA","30 TABLET in 1 BOTTLE (63187-719-30)","Full Opioid Agonists [MoA], Opioid Agonist [EPC]","CII","No","12/31/2025"
"Oxycodone and Acetaminophen","63187-719-60","325mg/1, 5 mg/1","TABLET","ORAL","ANDA202677","Proficient Rx LP","63187-719","Oxycodone and Acetaminophen","ACETAMINOPHEN; OXYCODONE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","06/01/2016","N/A","ANDA","60 TABLET in 1 BOTTLE (63187-719-60)","Full Opioid Agonists [MoA], Opioid Agonist [EPC]","CII","No","12/31/2025"
"Oxycodone and Acetaminophen","63187-721-15","325mg/1, 10 mg/1","TABLET","ORAL","ANDA040778","Proficient Rx LP","63187-721","Oxycodone and Acetaminophen","ACETAMINOPHEN; OXYCODONE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","06/01/2016","N/A","ANDA","15 TABLET in 1 BOTTLE (63187-721-15)","Full Opioid Agonists [MoA], Opioid Agonist [EPC]","CII","No","12/31/2025"
"Oxycodone and Acetaminophen","63187-721-20","325mg/1, 10 mg/1","TABLET","ORAL","ANDA040778","Proficient Rx LP","63187-721","Oxycodone and Acetaminophen","ACETAMINOPHEN; OXYCODONE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","06/01/2016","N/A","ANDA","20 TABLET in 1 BOTTLE (63187-721-20)","Full Opioid Agonists [MoA], Opioid Agonist [EPC]","CII","No","12/31/2025"
"Oxycodone and Acetaminophen","63187-721-30","325mg/1, 10 mg/1","TABLET","ORAL","ANDA040778","Proficient Rx LP","63187-721","Oxycodone and Acetaminophen","ACETAMINOPHEN; OXYCODONE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","06/01/2016","N/A","ANDA","30 TABLET in 1 BOTTLE (63187-721-30)","Full Opioid Agonists [MoA], Opioid Agonist [EPC]","CII","No","12/31/2025"
"Oxycodone and Acetaminophen","63187-721-60","325mg/1, 10 mg/1","TABLET","ORAL","ANDA040778","Proficient Rx LP","63187-721","Oxycodone and Acetaminophen","ACETAMINOPHEN; OXYCODONE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","06/01/2016","N/A","ANDA","60 TABLET in 1 BOTTLE (63187-721-60)","Full Opioid Agonists [MoA], Opioid Agonist [EPC]","CII","No","12/31/2025"
"Oxycodone and Acetaminophen","63187-721-90","325mg/1, 10 mg/1","TABLET","ORAL","ANDA040778","Proficient Rx LP","63187-721","Oxycodone and Acetaminophen","ACETAMINOPHEN; OXYCODONE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","05/30/2017","N/A","ANDA","90 TABLET in 1 BOTTLE (63187-721-90)","Full Opioid Agonists [MoA], Opioid Agonist [EPC]","CII","No","12/31/2025"
"Oxycodone and Acetaminophen","63187-823-15","325mg/1, 10 mg/1","TABLET","ORAL","ANDA201972","Proficient Rx LP","63187-823","Oxycodone and Acetaminophen","ACETAMINOPHEN; OXYCODONE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","12/01/2016","N/A","ANDA","15 TABLET in 1 BOTTLE (63187-823-15)","Full Opioid Agonists [MoA], Opioid Agonist [EPC]","CII","No","12/31/2025"
